geo,geoCode,date,polCode,polName,level,flag
Rwanda,RWA,2020-01-01,C7,Restrictions on internal movement,0,NA
Rwanda,RWA,2020-03-21,C7,Restrictions on internal movement,2,1
Rwanda,RWA,2020-05-04,C7,Restrictions on internal movement,1,1
Rwanda,RWA,2020-06-02,C7,Restrictions on internal movement,0,NA
Rwanda,RWA,2020-06-24,C7,Restrictions on internal movement,2,0
Rwanda,RWA,2020-01-01,C8,International travel controls,0,NA
Rwanda,RWA,2020-01-27,C8,International travel controls,1,NA
Rwanda,RWA,2020-03-21,C8,International travel controls,4,NA
Rwanda,RWA,2020-08-26,C8,International travel controls,2,NA
Rwanda,RWA,2020-01-01,H1,Public information campaigns,0,NA
Rwanda,RWA,2020-01-21,H1,Public information campaigns,2,1
Rwanda,RWA,2020-01-01,H2,Testing policy,0,NA
Rwanda,RWA,2020-02-11,H2,Testing policy,2,NA
Rwanda,RWA,2020-03-21,H2,Testing policy,3,NA
Rwanda,RWA,2020-01-01,H3,Contact tracing,0,NA
Rwanda,RWA,2020-03-08,H3,Contact tracing,2,NA
San Marino,SMR,2020-01-01,C1,School closing,0,NA
San Marino,SMR,2020-02-29,C1,School closing,3,1
San Marino,SMR,2020-01-01,C2,Workplace closing,0,NA
San Marino,SMR,2020-03-08,C2,Workplace closing,1,1
San Marino,SMR,2020-03-20,C2,Workplace closing,2,1
San Marino,SMR,2020-06-15,C2,Workplace closing,0,NA
San Marino,SMR,2020-01-01,C3,Cancel public events,0,NA
San Marino,SMR,2020-03-08,C3,Cancel public events,2,1
San Marino,SMR,2020-06-15,C3,Cancel public events,1,1
San Marino,SMR,2020-01-01,C4,Restrictions on gatherings,0,NA
San Marino,SMR,2020-03-08,C4,Restrictions on gatherings,4,1
San Marino,SMR,2020-06-15,C4,Restrictions on gatherings,0,NA
San Marino,SMR,2020-01-01,C5,Close public transport,0,NA
San Marino,SMR,2020-03-15,C5,Close public transport,2,1
San Marino,SMR,2020-05-04,C5,Close public transport,0,NA
San Marino,SMR,2020-01-01,C6,Stay at home requirements,0,NA
San Marino,SMR,2020-03-08,C6,Stay at home requirements,1,1
San Marino,SMR,2020-04-10,C6,Stay at home requirements,2,1
San Marino,SMR,2020-05-03,C6,Stay at home requirements,1,1
San Marino,SMR,2020-06-01,C6,Stay at home requirements,0,NA
San Marino,SMR,2020-01-01,C7,Restrictions on internal movement,0,NA
San Marino,SMR,2020-03-08,C7,Restrictions on internal movement,1,1
San Marino,SMR,2020-04-17,C7,Restrictions on internal movement,2,1
San Marino,SMR,2020-05-03,C7,Restrictions on internal movement,1,1
San Marino,SMR,2020-06-01,C7,Restrictions on internal movement,0,NA
San Marino,SMR,2020-01-01,C8,International travel controls,0,NA
San Marino,SMR,2020-02-23,C8,International travel controls,2,NA
San Marino,SMR,2020-03-01,C8,International travel controls,4,NA
San Marino,SMR,2020-05-03,C8,International travel controls,2,NA
San Marino,SMR,2020-01-01,H1,Public information campaigns,0,NA
San Marino,SMR,2020-02-25,H1,Public information campaigns,2,1
San Marino,SMR,2020-01-01,H2,Testing policy,0,NA
San Marino,SMR,2020-02-27,H2,Testing policy,1,NA
San Marino,SMR,2020-04-05,H2,Testing policy,2,NA
San Marino,SMR,2020-05-21,H2,Testing policy,3,NA
San Marino,SMR,2020-01-01,H3,Contact tracing,0,NA
San Marino,SMR,2020-02-27,H3,Contact tracing,2,NA
Saudi Arabia,SAU,2020-01-01,C1,School closing,0,NA
Saudi Arabia,SAU,2020-03-09,C1,School closing,3,1
Saudi Arabia,SAU,2020-01-01,C2,Workplace closing,0,NA
Saudi Arabia,SAU,2020-03-16,C2,Workplace closing,2,1
Saudi Arabia,SAU,2020-05-07,C2,Workplace closing,2,0
Saudi Arabia,SAU,2020-06-21,C2,Workplace closing,1,1
Saudi Arabia,SAU,2020-01-01,C3,Cancel public events,0,NA
Saudi Arabia,SAU,2020-03-13,C3,Cancel public events,2,1
Saudi Arabia,SAU,2020-05-31,C3,Cancel public events,2,0
Saudi Arabia,SAU,2020-06-21,C3,Cancel public events,2,1
Saudi Arabia,SAU,2020-01-01,C4,Restrictions on gatherings,0,NA
Saudi Arabia,SAU,2020-03-16,C4,Restrictions on gatherings,3,1
Saudi Arabia,SAU,2020-04-26,C4,Restrictions on gatherings,4,1
Saudi Arabia,SAU,2020-05-31,C4,Restrictions on gatherings,4,0
Saudi Arabia,SAU,2020-06-08,C4,Restrictions on gatherings,3,0
Saudi Arabia,SAU,2020-06-21,C4,Restrictions on gatherings,3,1
Saudi Arabia,SAU,2020-07-28,C4,Restrictions on gatherings,1,1
Saudi Arabia,SAU,2020-08-03,C4,Restrictions on gatherings,3,1
Saudi Arabia,SAU,2020-01-01,C5,Close public transport,0,NA
Saudi Arabia,SAU,2020-03-21,C5,Close public transport,2,1
Saudi Arabia,SAU,2020-05-31,C5,Close public transport,2,0
Saudi Arabia,SAU,2020-06-21,C5,Close public transport,1,1
Saudi Arabia,SAU,2020-08-11,C5,Close public transport,0,NA
Saudi Arabia,SAU,2020-01-01,C6,Stay at home requirements,0,NA
Saudi Arabia,SAU,2020-03-23,C6,Stay at home requirements,2,1
Saudi Arabia,SAU,2020-04-06,C6,Stay at home requirements,3,0
Saudi Arabia,SAU,2020-05-23,C6,Stay at home requirements,3,1
Saudi Arabia,SAU,2020-05-31,C6,Stay at home requirements,1,0
Saudi Arabia,SAU,2020-06-21,C6,Stay at home requirements,1,1
Saudi Arabia,SAU,2020-01-01,C7,Restrictions on internal movement,0,NA
Saudi Arabia,SAU,2020-03-08,C7,Restrictions on internal movement,2,0
Saudi Arabia,SAU,2020-03-25,C7,Restrictions on internal movement,2,1
Saudi Arabia,SAU,2020-04-30,C7,Restrictions on internal movement,2,0
Saudi Arabia,SAU,2020-06-21,C7,Restrictions on internal movement,1,1
Saudi Arabia,SAU,2020-08-11,C7,Restrictions on internal movement,0,NA
Saudi Arabia,SAU,2020-01-01,C8,International travel controls,0,NA
Saudi Arabia,SAU,2020-03-15,C8,International travel controls,4,NA
Saudi Arabia,SAU,2020-06-06,C8,International travel controls,3,NA
Saudi Arabia,SAU,2020-06-21,C8,International travel controls,4,NA
Saudi Arabia,SAU,2020-01-01,H1,Public information campaigns,0,NA
Saudi Arabia,SAU,2020-01-30,H1,Public information campaigns,2,1
Saudi Arabia,SAU,2020-01-01,H2,Testing policy,0,NA
Saudi Arabia,SAU,2020-03-05,H2,Testing policy,2,NA
Saudi Arabia,SAU,2020-05-27,H2,Testing policy,3,NA
Saudi Arabia,SAU,2020-01-01,H3,Contact tracing,0,NA
Saudi Arabia,SAU,2020-02-01,H3,Contact tracing,2,NA
Senegal,SEN,2020-01-01,C1,School closing,0,NA
Senegal,SEN,2020-03-16,C1,School closing,3,1
Senegal,SEN,2020-06-25,C1,School closing,2,1
Senegal,SEN,2020-01-01,C2,Workplace closing,0,NA
Senegal,SEN,2020-08-16,C2,Workplace closing,2,0
Senegal,SEN,2020-01-01,C3,Cancel public events,0,NA
Senegal,SEN,2020-03-14,C3,Cancel public events,2,1
Senegal,SEN,2020-07-17,C3,Cancel public events,0,NA
Senegal,SEN,2020-01-01,C4,Restrictions on gatherings,0,NA
Senegal,SEN,2020-03-14,C4,Restrictions on gatherings,2,1
Senegal,SEN,2020-03-23,C4,Restrictions on gatherings,4,1
Senegal,SEN,2020-05-11,C4,Restrictions on gatherings,2,1
Senegal,SEN,2020-01-01,C5,Close public transport,0,NA
Senegal,SEN,2020-01-01,C6,Stay at home requirements,0,NA
Senegal,SEN,2020-03-25,C6,Stay at home requirements,3,1
Senegal,SEN,2020-06-30,C6,Stay at home requirements,0,NA
Senegal,SEN,2020-01-01,C7,Restrictions on internal movement,0,NA
Senegal,SEN,2020-03-23,C7,Restrictions on internal movement,2,1
Senegal,SEN,2020-06-07,C7,Restrictions on internal movement,0,NA
Senegal,SEN,2020-01-01,C8,International travel controls,0,NA
Senegal,SEN,2020-03-15,C8,International travel controls,1,NA
Senegal,SEN,2020-03-18,C8,International travel controls,3,NA
Senegal,SEN,2020-03-20,C8,International travel controls,4,NA
Senegal,SEN,2020-07-17,C8,International travel controls,3,NA
Senegal,SEN,2020-01-01,H1,Public information campaigns,0,NA
Senegal,SEN,2020-03-14,H1,Public information campaigns,2,1
Senegal,SEN,2020-01-01,H2,Testing policy,0,NA
Senegal,SEN,2020-03-06,H2,Testing policy,1,NA
Senegal,SEN,2020-04-11,H2,Testing policy,2,NA
Senegal,SEN,2020-07-17,H2,Testing policy,3,NA
Senegal,SEN,2020-08-07,H2,Testing policy,2,NA
Senegal,SEN,2020-01-01,H3,Contact tracing,0,NA
Senegal,SEN,2020-03-06,H3,Contact tracing,2,NA
Serbia,SRB,2020-01-01,C1,School closing,0,NA
Serbia,SRB,2020-03-16,C1,School closing,3,1
Serbia,SRB,2020-05-17,C1,School closing,2,1
Serbia,SRB,2020-09-01,C1,School closing,0,NA
Serbia,SRB,2020-01-01,C2,Workplace closing,0,NA
Serbia,SRB,2020-03-16,C2,Workplace closing,1,1
Serbia,SRB,2020-03-21,C2,Workplace closing,3,1
Serbia,SRB,2020-04-21,C2,Workplace closing,2,1
Serbia,SRB,2020-06-06,C2,Workplace closing,0,NA
Serbia,SRB,2020-07-01,C2,Workplace closing,2,1
Serbia,SRB,2020-01-01,C3,Cancel public events,0,NA
Serbia,SRB,2020-03-15,C3,Cancel public events,2,1
Serbia,SRB,2020-06-06,C3,Cancel public events,1,1
Serbia,SRB,2020-07-01,C3,Cancel public events,2,1
Serbia,SRB,2020-01-01,C4,Restrictions on gatherings,0,NA
Serbia,SRB,2020-03-11,C4,Restrictions on gatherings,2,1
Serbia,SRB,2020-03-15,C4,Restrictions on gatherings,4,1
Serbia,SRB,2020-05-17,C4,Restrictions on gatherings,3,1
Serbia,SRB,2020-06-01,C4,Restrictions on gatherings,1,1
Serbia,SRB,2020-06-06,C4,Restrictions on gatherings,0,NA
Serbia,SRB,2020-07-17,C4,Restrictions on gatherings,4,1
Serbia,SRB,2020-01-01,C5,Close public transport,0,NA
Serbia,SRB,2020-03-21,C5,Close public transport,2,1
Serbia,SRB,2020-05-17,C5,Close public transport,0,NA
Serbia,SRB,2020-01-01,C6,Stay at home requirements,0,NA
Serbia,SRB,2020-03-15,C6,Stay at home requirements,2,1
Serbia,SRB,2020-03-18,C6,Stay at home requirements,3,1
Serbia,SRB,2020-05-17,C6,Stay at home requirements,1,1
Serbia,SRB,2020-06-06,C6,Stay at home requirements,0,NA
Serbia,SRB,2020-06-29,C6,Stay at home requirements,1,0
Serbia,SRB,2020-01-01,C7,Restrictions on internal movement,0,NA
Serbia,SRB,2020-03-18,C7,Restrictions on internal movement,2,1
Serbia,SRB,2020-04-27,C7,Restrictions on internal movement,2,0
Serbia,SRB,2020-04-30,C7,Restrictions on internal movement,2,1
Serbia,SRB,2020-05-05,C7,Restrictions on internal movement,2,0
Serbia,SRB,2020-05-17,C7,Restrictions on internal movement,0,NA
Serbia,SRB,2020-07-10,C7,Restrictions on internal movement,1,1
Serbia,SRB,2020-01-01,C8,International travel controls,0,NA
Serbia,SRB,2020-01-22,C8,International travel controls,1,NA
Serbia,SRB,2020-03-11,C8,International travel controls,3,NA
Serbia,SRB,2020-03-16,C8,International travel controls,4,NA
Serbia,SRB,2020-05-17,C8,International travel controls,1,NA
Serbia,SRB,2020-05-22,C8,International travel controls,0,NA
Serbia,SRB,2020-08-15,C8,International travel controls,1,NA
Serbia,SRB,2020-01-01,H1,Public information campaigns,0,NA
Serbia,SRB,2020-02-25,H1,Public information campaigns,2,1
Serbia,SRB,2020-01-01,H2,Testing policy,0,NA
Serbia,SRB,2020-02-27,H2,Testing policy,1,NA
Serbia,SRB,2020-05-22,H2,Testing policy,3,NA
Serbia,SRB,2020-06-30,H2,Testing policy,1,NA
Serbia,SRB,2020-01-01,H3,Contact tracing,0,NA
Serbia,SRB,2020-03-06,H3,Contact tracing,2,NA
Seychelles,SYC,2020-01-01,C1,School closing,0,NA
Seychelles,SYC,2020-03-16,C1,School closing,3,0
Seychelles,SYC,2020-03-23,C1,School closing,3,1
Seychelles,SYC,2020-05-18,C1,School closing,0,NA
Seychelles,SYC,2020-01-01,C2,Workplace closing,0,NA
Seychelles,SYC,2020-04-08,C2,Workplace closing,3,1
Seychelles,SYC,2020-05-04,C2,Workplace closing,2,1
Seychelles,SYC,2020-06-01,C2,Workplace closing,0,NA
Seychelles,SYC,2020-01-01,C3,Cancel public events,0,NA
Seychelles,SYC,2020-03-15,C3,Cancel public events,1,1
Seychelles,SYC,2020-03-22,C3,Cancel public events,2,1
Seychelles,SYC,2020-08-14,C3,Cancel public events,2,0
Seychelles,SYC,2020-01-01,C4,Restrictions on gatherings,0,NA
Seychelles,SYC,2020-03-30,C4,Restrictions on gatherings,4,1
Seychelles,SYC,2020-06-01,C4,Restrictions on gatherings,1,1
Seychelles,SYC,2020-01-01,C5,Close public transport,0,NA
Seychelles,SYC,2020-04-09,C5,Close public transport,2,1
Seychelles,SYC,2020-05-04,C5,Close public transport,0,NA
Seychelles,SYC,2020-08-24,C5,Close public transport,1,1
Seychelles,SYC,2020-01-01,C6,Stay at home requirements,0,NA
Seychelles,SYC,2020-04-08,C6,Stay at home requirements,2,1
Seychelles,SYC,2020-05-04,C6,Stay at home requirements,1,1
Seychelles,SYC,2020-06-01,C6,Stay at home requirements,0,NA
Seychelles,SYC,2020-01-01,C7,Restrictions on internal movement,0,NA
Seychelles,SYC,2020-04-08,C7,Restrictions on internal movement,2,1
Seychelles,SYC,2020-05-04,C7,Restrictions on internal movement,0,NA
Seychelles,SYC,2020-01-01,C8,International travel controls,0,NA
Seychelles,SYC,2020-02-07,C8,International travel controls,2,NA
Seychelles,SYC,2020-03-10,C8,International travel controls,3,NA
Seychelles,SYC,2020-05-04,C8,International travel controls,4,NA
Seychelles,SYC,2020-06-01,C8,International travel controls,3,NA
Seychelles,SYC,2020-01-01,H1,Public information campaigns,0,NA
Seychelles,SYC,2020-01-29,H1,Public information campaigns,2,1
Seychelles,SYC,2020-01-01,H2,Testing policy,0,NA
Seychelles,SYC,2020-03-14,H2,Testing policy,2,NA
Seychelles,SYC,2020-01-01,H3,Contact tracing,0,NA
Seychelles,SYC,2020-03-15,H3,Contact tracing,2,NA
Sierra Leone,SLE,2020-01-01,C1,School closing,0,NA
Sierra Leone,SLE,2020-03-31,C1,School closing,3,1
Sierra Leone,SLE,2020-07-01,C1,School closing,2,1
Sierra Leone,SLE,2020-01-01,C2,Workplace closing,0,NA
Sierra Leone,SLE,2020-03-27,C2,Workplace closing,2,1
Sierra Leone,SLE,2020-04-05,C2,Workplace closing,3,1
Sierra Leone,SLE,2020-04-08,C2,Workplace closing,2,1
Sierra Leone,SLE,2020-05-03,C2,Workplace closing,3,1
Sierra Leone,SLE,2020-05-06,C2,Workplace closing,0,NA
Sierra Leone,SLE,2020-01-01,C3,Cancel public events,0,NA
Sierra Leone,SLE,2020-03-22,C3,Cancel public events,2,1
Sierra Leone,SLE,2020-07-13,C3,Cancel public events,1,1
Sierra Leone,SLE,2020-08-18,C3,Cancel public events,1,0
Sierra Leone,SLE,2020-01-01,C4,Restrictions on gatherings,0,NA
Sierra Leone,SLE,2020-03-16,C4,Restrictions on gatherings,3,1
Sierra Leone,SLE,2020-04-05,C4,Restrictions on gatherings,4,1
Sierra Leone,SLE,2020-04-08,C4,Restrictions on gatherings,3,1
Sierra Leone,SLE,2020-05-03,C4,Restrictions on gatherings,4,1
Sierra Leone,SLE,2020-05-06,C4,Restrictions on gatherings,3,1
Sierra Leone,SLE,2020-07-03,C4,Restrictions on gatherings,2,1
Sierra Leone,SLE,2020-08-18,C4,Restrictions on gatherings,3,1
Sierra Leone,SLE,2020-01-01,C5,Close public transport,0,NA
Sierra Leone,SLE,2020-03-23,C5,Close public transport,1,1
Sierra Leone,SLE,2020-06-08,C5,Close public transport,0,NA
Sierra Leone,SLE,2020-01-01,C6,Stay at home requirements,0,NA
Sierra Leone,SLE,2020-04-05,C6,Stay at home requirements,3,1
Sierra Leone,SLE,2020-04-08,C6,Stay at home requirements,2,1
Sierra Leone,SLE,2020-04-26,C6,Stay at home requirements,1,1
Sierra Leone,SLE,2020-05-03,C6,Stay at home requirements,3,1
Sierra Leone,SLE,2020-05-06,C6,Stay at home requirements,1,1
Sierra Leone,SLE,2020-07-03,C6,Stay at home requirements,0,NA
Sierra Leone,SLE,2020-01-01,C7,Restrictions on internal movement,0,NA
Sierra Leone,SLE,2020-04-05,C7,Restrictions on internal movement,2,1
Sierra Leone,SLE,2020-06-08,C7,Restrictions on internal movement,0,NA
Sierra Leone,SLE,2020-01-01,C8,International travel controls,0,NA
Sierra Leone,SLE,2020-03-21,C8,International travel controls,3,NA
Sierra Leone,SLE,2020-03-28,C8,International travel controls,4,NA
Sierra Leone,SLE,2020-07-22,C8,International travel controls,1,NA
Sierra Leone,SLE,2020-01-01,H1,Public information campaigns,0,NA
Sierra Leone,SLE,2020-03-20,H1,Public information campaigns,1,1
Sierra Leone,SLE,2020-04-18,H1,Public information campaigns,2,1
Sierra Leone,SLE,2020-01-01,H2,Testing policy,0,NA
Sierra Leone,SLE,2020-03-31,H2,Testing policy,2,NA
Sierra Leone,SLE,2020-01-01,H3,Contact tracing,0,NA
Sierra Leone,SLE,2020-03-31,H3,Contact tracing,2,NA
Singapore,SGP,2020-01-01,C1,School closing,0,NA
Singapore,SGP,2020-04-08,C1,School closing,3,1
Singapore,SGP,2020-06-02,C1,School closing,2,1
Singapore,SGP,2020-07-23,C1,School closing,2,0
Singapore,SGP,2020-01-01,C2,Workplace closing,0,NA
Singapore,SGP,2020-04-07,C2,Workplace closing,3,1
Singapore,SGP,2020-05-12,C2,Workplace closing,2,1
Singapore,SGP,2020-06-19,C2,Workplace closing,1,1
Singapore,SGP,2020-01-01,C3,Cancel public events,0,NA
Singapore,SGP,2020-02-07,C3,Cancel public events,1,1
Singapore,SGP,2020-03-13,C3,Cancel public events,2,1
Singapore,SGP,2020-01-01,C4,Restrictions on gatherings,0,NA
Singapore,SGP,2020-03-13,C4,Restrictions on gatherings,2,1
Singapore,SGP,2020-03-27,C4,Restrictions on gatherings,3,1
Singapore,SGP,2020-04-08,C4,Restrictions on gatherings,4,1
Singapore,SGP,2020-01-01,C5,Close public transport,0,NA
Singapore,SGP,2020-04-14,C5,Close public transport,1,1
Singapore,SGP,2020-06-19,C5,Close public transport,0,NA
Singapore,SGP,2020-01-01,C6,Stay at home requirements,0,NA
Singapore,SGP,2020-04-03,C6,Stay at home requirements,1,1
Singapore,SGP,2020-04-08,C6,Stay at home requirements,2,1
Singapore,SGP,2020-06-19,C6,Stay at home requirements,1,1
Singapore,SGP,2020-01-01,C7,Restrictions on internal movement,0,NA
Singapore,SGP,2020-04-03,C7,Restrictions on internal movement,1,1
Singapore,SGP,2020-04-08,C7,Restrictions on internal movement,2,1
Singapore,SGP,2020-06-19,C7,Restrictions on internal movement,0,NA
Singapore,SGP,2020-01-01,C8,International travel controls,0,NA
Singapore,SGP,2020-01-02,C8,International travel controls,1,NA
Singapore,SGP,2020-01-23,C8,International travel controls,3,NA
Singapore,SGP,2020-04-10,C8,International travel controls,2,NA
Singapore,SGP,2020-01-01,H1,Public information campaigns,0,NA
Singapore,SGP,2020-01-02,H1,Public information campaigns,2,1
Singapore,SGP,2020-01-01,H2,Testing policy,0,NA
Singapore,SGP,2020-01-02,H2,Testing policy,1,NA
Singapore,SGP,2020-01-23,H2,Testing policy,2,NA
Singapore,SGP,2020-01-01,H3,Contact tracing,0,NA
Singapore,SGP,2020-01-20,H3,Contact tracing,2,NA
Slovak Republic,SVK,2020-01-01,C1,School closing,0,NA
Slovak Republic,SVK,2020-03-10,C1,School closing,3,0
Slovak Republic,SVK,2020-03-16,C1,School closing,3,1
Slovak Republic,SVK,2020-06-01,C1,School closing,2,1
Slovak Republic,SVK,2020-08-25,C1,School closing,1,1
Slovak Republic,SVK,2020-01-01,C2,Workplace closing,0,NA
Slovak Republic,SVK,2020-03-13,C2,Workplace closing,2,1
Slovak Republic,SVK,2020-04-22,C2,Workplace closing,2,0
Slovak Republic,SVK,2020-06-03,C2,Workplace closing,0,NA
Slovak Republic,SVK,2020-01-01,C3,Cancel public events,0,NA
Slovak Republic,SVK,2020-03-06,C3,Cancel public events,1,1
Slovak Republic,SVK,2020-03-10,C3,Cancel public events,2,1
Slovak Republic,SVK,2020-06-03,C3,Cancel public events,0,NA
Slovak Republic,SVK,2020-01-01,C4,Restrictions on gatherings,0,NA
Slovak Republic,SVK,2020-03-12,C4,Restrictions on gatherings,3,1
Slovak Republic,SVK,2020-04-08,C4,Restrictions on gatherings,4,1
Slovak Republic,SVK,2020-04-14,C4,Restrictions on gatherings,3,1
Slovak Republic,SVK,2020-06-10,C4,Restrictions on gatherings,2,1
Slovak Republic,SVK,2020-01-01,C5,Close public transport,0,NA
Slovak Republic,SVK,2020-03-14,C5,Close public transport,1,1
Slovak Republic,SVK,2020-06-09,C5,Close public transport,1,0
Slovak Republic,SVK,2020-07-27,C5,Close public transport,0,NA
Slovak Republic,SVK,2020-01-01,C6,Stay at home requirements,0,NA
Slovak Republic,SVK,2020-03-12,C6,Stay at home requirements,1,1
Slovak Republic,SVK,2020-04-08,C6,Stay at home requirements,2,1
Slovak Republic,SVK,2020-04-14,C6,Stay at home requirements,1,1
Slovak Republic,SVK,2020-06-14,C6,Stay at home requirements,0,NA
Slovak Republic,SVK,2020-01-01,C7,Restrictions on internal movement,0,NA
Slovak Republic,SVK,2020-03-16,C7,Restrictions on internal movement,1,1
Slovak Republic,SVK,2020-04-08,C7,Restrictions on internal movement,2,1
Slovak Republic,SVK,2020-04-14,C7,Restrictions on internal movement,1,1
Slovak Republic,SVK,2020-08-16,C7,Restrictions on internal movement,0,NA
Slovak Republic,SVK,2020-01-01,C8,International travel controls,0,NA
Slovak Republic,SVK,2020-03-09,C8,International travel controls,2,NA
Slovak Republic,SVK,2020-03-13,C8,International travel controls,4,NA
Slovak Republic,SVK,2020-06-05,C8,International travel controls,3,NA
Slovak Republic,SVK,2020-06-20,C8,International travel controls,2,NA
Slovak Republic,SVK,2020-08-16,C8,International travel controls,3,NA
Slovak Republic,SVK,2020-01-01,H1,Public information campaigns,0,NA
Slovak Republic,SVK,2020-01-27,H1,Public information campaigns,1,0
Slovak Republic,SVK,2020-03-04,H1,Public information campaigns,2,1
Slovak Republic,SVK,2020-01-01,H2,Testing policy,1,NA
Slovak Republic,SVK,2020-07-09,H2,Testing policy,2,NA
Slovak Republic,SVK,2020-01-01,H3,Contact tracing,2,NA
Slovenia,SVN,2020-01-01,C1,School closing,0,NA
Slovenia,SVN,2020-03-16,C1,School closing,3,1
Slovenia,SVN,2020-05-18,C1,School closing,2,1
Slovenia,SVN,2020-06-03,C1,School closing,0,NA
Slovenia,SVN,2020-01-01,C2,Workplace closing,0,NA
Slovenia,SVN,2020-03-20,C2,Workplace closing,3,1
Slovenia,SVN,2020-04-20,C2,Workplace closing,2,1
Slovenia,SVN,2020-05-18,C2,Workplace closing,0,NA
Slovenia,SVN,2020-07-20,C2,Workplace closing,2,1
Slovenia,SVN,2020-01-01,C3,Cancel public events,0,NA
Slovenia,SVN,2020-03-19,C3,Cancel public events,2,1
Slovenia,SVN,2020-01-01,C4,Restrictions on gatherings,0,NA
Slovenia,SVN,2020-03-07,C4,Restrictions on gatherings,2,1
Slovenia,SVN,2020-03-19,C4,Restrictions on gatherings,4,1
Slovenia,SVN,2020-05-14,C4,Restrictions on gatherings,3,0
Slovenia,SVN,2020-06-02,C4,Restrictions on gatherings,2,1
Slovenia,SVN,2020-07-20,C4,Restrictions on gatherings,3,1
Slovenia,SVN,2020-01-01,C5,Close public transport,0,NA
Slovenia,SVN,2020-03-16,C5,Close public transport,2,1
Slovenia,SVN,2020-05-11,C5,Close public transport,0,NA
Slovenia,SVN,2020-01-01,C6,Stay at home requirements,0,NA
Slovenia,SVN,2020-03-14,C6,Stay at home requirements,1,1
Slovenia,SVN,2020-05-14,C6,Stay at home requirements,0,NA
Slovenia,SVN,2020-01-01,C7,Restrictions on internal movement,0,NA
Slovenia,SVN,2020-03-30,C7,Restrictions on internal movement,2,1
Slovenia,SVN,2020-04-30,C7,Restrictions on internal movement,0,NA
Slovenia,SVN,2020-01-01,C8,International travel controls,0,NA
Slovenia,SVN,2020-03-10,C8,International travel controls,3,NA
Slovenia,SVN,2020-05-14,C8,International travel controls,2,NA
Slovenia,SVN,2020-01-01,H1,Public information campaigns,0,NA
Slovenia,SVN,2020-03-04,H1,Public information campaigns,2,1
Slovenia,SVN,2020-01-01,H2,Testing policy,0,NA
Slovenia,SVN,2020-03-04,H2,Testing policy,2,NA
Slovenia,SVN,2020-01-01,H3,Contact tracing,0,NA
Slovenia,SVN,2020-03-04,H3,Contact tracing,2,NA
Solomon Islands,SLB,2020-01-01,C1,School closing,0,NA
Solomon Islands,SLB,2020-03-31,C1,School closing,3,1
Solomon Islands,SLB,2020-04-27,C1,School closing,2,0
Solomon Islands,SLB,2020-07-18,C1,School closing,0,NA
Solomon Islands,SLB,2020-01-01,C2,Workplace closing,0,NA
Solomon Islands,SLB,2020-04-03,C2,Workplace closing,3,1
Solomon Islands,SLB,2020-04-17,C2,Workplace closing,2,1
Solomon Islands,SLB,2020-07-28,C2,Workplace closing,2,0
Solomon Islands,SLB,2020-01-01,C3,Cancel public events,0,NA
Solomon Islands,SLB,2020-03-27,C3,Cancel public events,2,0
Solomon Islands,SLB,2020-01-01,C4,Restrictions on gatherings,0,NA
Solomon Islands,SLB,2020-01-01,C5,Close public transport,0,NA
Solomon Islands,SLB,2020-01-01,C6,Stay at home requirements,0,NA
Solomon Islands,SLB,2020-07-28,C6,Stay at home requirements,1,1
Solomon Islands,SLB,2020-01-01,C7,Restrictions on internal movement,0,NA
Solomon Islands,SLB,2020-03-20,C7,Restrictions on internal movement,1,0
Solomon Islands,SLB,2020-04-10,C7,Restrictions on internal movement,2,1
Solomon Islands,SLB,2020-04-12,C7,Restrictions on internal movement,1,0
Solomon Islands,SLB,2020-01-01,C8,International travel controls,0,NA
Solomon Islands,SLB,2020-02-06,C8,International travel controls,3,NA
Solomon Islands,SLB,2020-07-28,C8,International travel controls,4,NA
Solomon Islands,SLB,2020-08-12,C8,International travel controls,3,NA
Solomon Islands,SLB,2020-01-01,H1,Public information campaigns,0,NA
Solomon Islands,SLB,2020-03-18,H1,Public information campaigns,2,1
Solomon Islands,SLB,2020-01-01,H2,Testing policy,0,NA
Solomon Islands,SLB,2020-01-01,H3,Contact tracing,0,NA
Somalia,SOM,2020-01-01,C1,School closing,0,NA
Somalia,SOM,2020-03-21,C1,School closing,3,1
Somalia,SOM,2020-06-23,C1,School closing,3,0
Somalia,SOM,2020-08-15,C1,School closing,0,NA
Somalia,SOM,2020-01-01,C2,Workplace closing,0,NA
Somalia,SOM,2020-04-11,C2,Workplace closing,1,1
Somalia,SOM,2020-05-29,C2,Workplace closing,0,NA
Somalia,SOM,2020-01-01,C3,Cancel public events,0,NA
Somalia,SOM,2020-03-19,C3,Cancel public events,2,1
Somalia,SOM,2020-06-23,C3,Cancel public events,2,0
Somalia,SOM,2020-07-01,C3,Cancel public events,0,NA
Somalia,SOM,2020-01-01,C4,Restrictions on gatherings,0,NA
Somalia,SOM,2020-03-19,C4,Restrictions on gatherings,3,1
Somalia,SOM,2020-05-29,C4,Restrictions on gatherings,0,NA
Somalia,SOM,2020-06-23,C4,Restrictions on gatherings,2,0
Somalia,SOM,2020-07-01,C4,Restrictions on gatherings,0,NA
Somalia,SOM,2020-01-01,C5,Close public transport,0,NA
Somalia,SOM,2020-01-01,C6,Stay at home requirements,0,NA
Somalia,SOM,2020-04-11,C6,Stay at home requirements,1,1
